c_id,y_id,i_id,measure
13,40,1,4.03493293
13,41,1,4.26278075
13,42,1,4.24016746
13,43,1,4.00848052
13,44,1,3.95739183
13,45,1,3.79116251
13,46,1,3.634778
13,47,1,3.51754201
13,48,1,3.51468067
13,49,1,3.48537865
13,50,1,3.27211934
13,51,1,3.24634215
13,52,1,3.32935296
13,53,1,3.74944184
13,54,1,3.61956552
13,55,1,3.59770551
13,56,1,3.65833057
13,0,2,2.0040123456790098
13,1,2,2.07435972060536
13,2,2,2.7454004329004302
13,3,2,4.02530602636535
13,4,2,3.8192369802180095
13,5,2,3.87141491395794
13,6,2,3.57237064592492
13,7,2,3.22392372146778
13,8,2,3.2455685846741202
13,9,2,3.1408145580589295
13,10,2,3.18518303985171
13,11,2,3.6524535235624698
13,12,2,3.7179474612820997
13,13,2,3.1586437671343304
13,14,2,3.20282632441289
13,15,2,3.53459878110716
13,16,2,3.4778831428908004
13,17,2,3.1627719371291803
13,18,2,3.1263317016988204
13,19,2,3.26132865787541
13,20,2,3.13378132972583
13,21,2,3.18624812218328
13,22,2,3.34511766555139
13,23,2,3.3230686597073995
13,24,2,3.41687559436328
13,25,2,3.5690302776082996
13,26,2,4.10646868066223
13,27,2,4.2313175270108
13,28,2,3.72867178276269
13,29,2,3.53417972767288
13,30,2,3.14621461029962
13,31,2,2.90997432764267
13,32,2,2.70483970561409
13,33,2,2.82354224568723
13,34,2,2.66467372708604
13,35,2,2.5784835724606903
13,36,2,2.4727682254674
13,37,2,2.6477324260171597
13,38,2,2.7273114167937598
13,39,2,2.95719564743412
13,40,2,2.94892990622572
13,41,2,2.9244355462896
13,42,2,2.82686683045838
13,43,2,2.6777769322274803
13,44,2,2.82875224798105
13,45,2,2.7549076662149603
13,46,2,2.52680863026345
13,47,2,2.34263388324219
13,48,2,2.55019484694657
13,49,2,2.8934959701011
13,50,2,2.70746404217818
13,51,2,2.65149668110065
13,52,2,2.53734660363375
13,53,2,2.47272671433353
13,54,2,2.49676988106994
13,55,2,2.4051274700264003
13,56,2,2.5064707505609602
13,57,2,2.5096245584148202
13,58,2,2.41903434166523
14,10,3,3.37794995307922
14,11,3,2.90836000442505
14,14,3,3.84783005714417
14,15,3,3.72390007972717
14,16,3,3.93249011039734
14,18,3,3.79287004470825
14,19,3,4.17750978469849
14,23,3,4.50292015075684
14,24,3,4.79036998748779
14,25,3,4.70532989501953
14,26,3,4.67030000686646
14,28,3,4.60797023773193
14,33,3,4.74955987930298
14,34,3,4.44797992706299
14,35,3,4.33294010162354
14,36,3,4.45951986312866
14,38,3,4.46346998214722
14,39,3,4.52335977554321
14,40,3,4.29886
14,41,3,4.66888
14,42,3,4.44711
14,43,3,4.5548
14,44,3,4.39717
14,45,3,4.24942
14,46,3,4.53777
14,47,3,4.11852
14,48,3,4.40287
14,49,3,4.53631
14,50,3,4.35239
14,51,3,4.14407
14,52,3,4.08391
14,53,3,4.16472
14,54,3,4.07525
14,55,3,4.08169
14,56,3,3.82943
14,0,0,40385288344.19115
14,1,0,44842760293.19238
14,2,0,50383891898.99112
14,3,0,57710743059.834145
14,4,0,63175417019.00941
14,5,0,67978153850.51908
14,6,0,73654870011.27574
14,7,0,81133120065.42024
14,8,0,87942231678.35052
14,9,0,97085082807.37509
14,10,0,113395315675.34077
14,11,0,124672367041.1985
14,12,0,145260039508.63214
14,13,0,175492057123.87912
14,14,0,199564490324.50134
14,15,0,227695850533.80783
14,16,0,224717279134.6825
14,17,0,257596312925.17007
14,18,0,315058323522.70135
14,19,0,393677160801.6779
14,20,0,477256776396.1112
14,21,0,430702851303.01483
14,22,0,427272645239.79956
14,23,0,443042373916.3692
14,24,0,437887688781.13293
14,25,0,452217491937.9373
14,26,0,640386352123.6523
14,27,0,805713128772.0347
14,28,0,891608957601.9042
14,29,0,928661332486.5933
14,30,0,1181222652714.9321
14,31,0,1246220155454.971
14,32,0,1320161645718.7747
14,33,0,1064958075919.7737
14,34,0,1099216688640.7301
14,35,0,1174662070605.0159
14,36,0,1312426527795.2063
14,37,0,1241879604365.6206
14,38,0,1270052525928.404
14,39,0,1252023758789.6868
14,40,0,1143829832319.882
14,41,0,1167012796420.5818
14,42,0,1270712309429.7007
14,43,0,1574145823927.7651
14,44,0,1803226967966.228
14,45,0,1857524312896.4058
14,46,0,1947919708944.9253
14,47,0,2210292636189.433
14,48,0,2398856598798.8867
14,49,0,2191241872742.4285
14,50,0,2134017843247.1558
14,51,0,2291991045770.294
14,52,0,2087077032435.1492
14,53,0,2141315327318.207
14,54,0,2159133919743.7651
14,55,0,1835899237320.0383
14,56,0,1875579883543.0935
14,57,0,1956960611690.5908
14,58,0,2083864259622.6484
14,40,1,7.58037235
14,41,1,7.76886299
14,42,1,7.89303446
14,43,1,7.85541424
14,44,1,8.18779716
14,45,1,8.3612048
14,46,1,8.459686810000001
14,47,1,8.16283649
14,48,1,8.56183142
14,49,1,8.97653684
14,50,1,8.95361182
14,51,1,8.83464291
14,52,1,8.95606116
14,53,1,8.95226727
14,54,1,9.01144092
14,55,1,8.98541669
14,56,1,8.93549301
14,0,2,2.71382598828575
14,1,2,2.57386907530496
14,2,2,2.6338383568595503
14,3,2,2.75343795360876
14,4,2,2.72735589826609
14,5,2,2.7475801622298404
14,6,2,2.98871998055421
14,7,2,2.767746940336
14,8,2,2.64896159188232
14,9,2,2.42240082694152
14,10,2,2.05821005427826
14,11,2,2.2389709472173
14,12,2,2.39117601629548
14,13,2,2.1958174142776397
14,14,2,2.07062677398957
14,15,2,1.97523216803617
14,16,2,1.82814366885272
14,17,2,1.89080851218824
14,18,2,1.8797551045681802
14,19,2,1.8739594666396802
14,20,2,1.76364323708972
14,21,2,1.82111250603573
14,22,2,2.0053729031431
14,23,2,2.01650141992046
14,24,2,2.00860777360645
14,25,2,1.9363689201663499
14,26,2,1.97714264210667
14,27,2,2.0603536440041403
14,28,2,2.07285745924484
14,29,2,2.02642731989536
14,30,2,1.8807984132592
14,31,2,1.8588526837555401
14,32,2,1.7519769834748702
14,33,2,1.7867679733127
14,34,2,1.71374275955101
14,35,2,1.46784314334637
14,36,2,1.58849227935037
14,37,2,1.62669279946621
14,38,2,1.64450887913205
14,39,2,1.68329979808882
14,40,2,1.74105950432123
14,41,2,1.6793647376814502
14,42,2,1.7061872461629002
14,43,2,1.70899553724228
14,44,2,1.68267326961679
14,45,2,1.60517041562355
14,46,2,1.5254829046466
14,47,2,1.45180754779532
14,48,2,1.5408956084205
14,49,2,1.55853634702698
14,50,2,1.50682091062437
14,51,2,1.48613565534828
14,52,2,1.43673729982365
14,53,2,1.4061281724513
14,54,2,1.28738252755904
14,55,2,1.21061949945203
14,56,2,1.33960598612479
14,57,2,1.36652876351231
14,58,2,1.3327023072539
15,11,3,3.65630006790161
15,12,3,4.01131010055542
15,13,3,4.04297018051147
15,14,3,4.04003000259399
15,15,3,4.66899013519287
15,16,3,4.85082006454468
15,17,3,4.84027004241943
15,18,3,4.89441013336182
15,19,3,5.05744981765747
15,20,3,5.0687198638916
15,21,3,5.06440019607544
15,22,3,5.04606008529663
15,23,3,4.82426977157593
15,27,3,5.596519947052
15,28,3,5.55604982376099
15,29,3,5.3671498298645
15,33,3,3.42903995513916
15,34,3,3.63566994667053
15,35,3,3.46572995185852
15,38,3,3.35602998733521
15,39,3,3.43330001831055
15,40,3,3.51617
15,41,3,3.45707
15,42,3,3.46537
15,43,3,3.52369
15,44,3,3.48307
15,45,3,3.36862
15,46,3,3.32909
15,47,3,3.33094
15,48,3,3.31915
15,50,3,3.6395
15,51,3,3.64258
15,52,3,3.69226
15,53,3,3.66538
15,54,3,3.59059
15,0,2,1.0805948893483301
15,1,2,0.9166602022082591
15,2,2,0.8829815838524879
15,3,2,0.902911616201838
15,4,2,0.87504612187006
15,5,2,0.8997139901417881
15,6,2,0.879421011265392
15,7,2,0.836230312650205
15,8,2,0.793866529243094
15,9,2,0.772551017292608
15,10,2,0.773230313218779
15,11,2,0.824119314063094
15,12,2,0.842475301533426
15,13,2,0.815014489146474
15,14,2,0.862068323351509
15,15,2,0.907387056975466
15,16,2,0.891651107922652
15,17,2,0.890681061512105
15,18,2,0.891286374043561
15,19,2,0.907392110929058
15,20,2,0.9067942134500641
15,21,2,0.9166481529716399
15,22,2,0.926375566882048
15,23,2,0.952297427190256
15,24,2,0.958404158758974
15,25,2,0.9593979139648801
15,26,2,0.962811252055438
15,27,2,0.9655109128384669
15,28,2,0.94970885873148
15,29,2,0.9407810358868819
15,30,2,0.941791766132693
15,31,2,0.940821904384541
15,32,2,0.948312440331709
15,33,2,0.9506638247552259
15,34,2,0.922871800066077
15,35,2,0.916876617063548
15,36,2,0.9112470756850091
15,37,2,0.9204378981264361
15,38,2,0.938594774652954
15,39,2,0.94524833744442
15,40,2,0.9311361556541979
15,41,2,0.947079855833118
15,42,2,0.955834671547417
15,43,2,0.9556739057591499
15,44,2,0.941607638434338
15,45,2,0.93158165258881
15,46,2,0.917197037578028
15,47,2,0.897626654117959
15,48,2,0.920247843496941
15,49,2,0.983777356941048
15,50,2,0.958851325032142
15,51,2,0.9868062925244481
15,52,2,0.96742708258411
15,53,2,0.950865860745235
15,54,2,0.966999334469794
15,55,2,0.9580504310453399
15,56,2,0.9395826029538029
15,57,2,0.930768157014813
15,58,2,0.9238395357382819
15,40,1,7.15091301
15,41,1,7.35919809
15,42,1,7.47336461
15,43,1,7.61100288
15,44,1,7.65719447
15,45,1,7.78066856
15,46,1,7.80784261
15,47,1,7.89046068
15,48,1,8.19951431
15,49,1,9.05829702
15,50,1,9.15677291
15,51,1,10.61671765
15,52,1,10.79065328
15,53,1,10.79159414
15,54,1,10.83205006
15,55,1,10.87187938
15,56,1,10.92612327
15,0,0,44307342950.4
15,1,0,53508617739.37778
15,2,0,60723018683.73333
15,3,0,69498131797.33333
15,4,0,81749006381.51111
15,5,0,90950278257.77777
15,6,0,105628070343.11111
15,7,0,123781880217.6
15,8,0,146601072685.5111
15,9,0,172204199480.8889
15,10,0,212609187920.83334
15,11,0,240151807459.95538
15,12,0,318031297492.6815
15,13,0,432082670451.0866
15,14,0,479625998614.77496
15,15,0,521541905671.90326
15,16,0,586161859001.02
15,17,0,721411786537.1868
15,18,0,1013612173519.792
15,19,0,1055012119528.1556
15,20,0,1105385973763.8748
15,21,0,1218988935129.8066
15,22,0,1134518001884.56
15,23,0,1243323592058.8333
15,24,0,1318381627003.7576
15,25,0,1398892744820.6936
15,26,0,2078953333673.5505
15,27,0,2532808573157.031
15,28,0,3071683013178.912
15,29,0,3054914166263.1807
15,30,0,3132817652848.0415
15,31,0,3584420077100.842
15,32,0,3908809463463.857
15,33,0,4454143876947.206
15,34,0,4907039384469.678
15,35,0,5449116304981.097
15,36,0,4833712542207.097
15,37,0,4414732843544.432
15,38,0,4032509760872.936
15,39,0,4562078822335.453
15,40,0,4887519660744.858
15,41,0,4303544259842.7207
15,42,0,4115116279069.767
15,43,0,4445658071221.864
15,44,0,4815148854362.112
15,45,0,4755410630912.137
15,46,0,4530377224970.399
15,47,0,4515264514430.568
15,48,0,5037908465114.4795
15,49,0,5231382674593.7
15,50,0,5700098114744.41
15,51,0,6157459594823.717
15,52,0,6203213121334.122
15,53,0,5155717056270.827
15,54,0,4850413536037.841
15,55,0,4389475622588.974
15,56,0,4926667087367.507
15,57,0,4859950558538.971
15,58,0,4971323079771.87
16,11,3,3.92982006072998
16,12,3,4.47633981704712
16,13,3,4.65051984786987
16,14,3,5.06550979614258
16,15,3,5.60612010955811
16,16,3,5.74410009384155
16,17,3,5.13632011413574
16,20,3,5.38787984848022
16,21,3,5.92372989654541
16,22,3,5.67812013626099
16,23,3,5.43830013275146
16,24,3,4.58095979690552
16,25,3,5.19976997375488
16,26,3,6.01379013061523
16,28,3,6.60055017471313
16,29,3,6.035719871521
16,31,3,6.57067012786865
16,32,3,6.07590007781982
16,33,3,6.02915000915527
16,34,3,5.9240198135376
16,39,3,5.32323980331421
16,40,3,5.18673
16,41,3,5.20621
16,42,3,6.172
16,43,3,6.49427
16,44,3,6.79693
16,45,3,7.33565
16,46,3,7.04984
16,50,3,5.50822
16,51,3,5.33529
16,52,3,5.50904
16,53,3,5.41138
16,54,3,5.28021
16,55,3,5.27134
16,56,3,5.36267
16,57,3,5.23898
16,0,0,791265458.8180758
16,1,0,792959472.1390238
16,2,0,868111400.0140728
16,3,0,926589348.5729532
16,4,0,998759333.6433259
16,5,0,997919319.9800489
16,6,0,1164519673.197631
16,7,0,1232559505.9235919
16,8,0,1353295457.5261025
16,9,0,1458379415.4027777
16,10,0,1603447357.251713
16,11,0,1778391289.1912289
16,12,0,2107279157.3833563
16,13,0,2502142444.1552544
16,14,0,2973309272.044873
16,15,0,3259344935.7683606
16,16,0,3474542392.0321245
16,17,0,4494378855.331085
16,18,0,5303734882.534465
16,19,0,6234390975.27091
16,20,0,7265315331.622727
16,21,0,6854491453.902078
16,22,0,6431579357.312563
16,23,0,5979198463.830247
16,24,0,6191437070.44184
16,25,0,6135034338.304308
16,26,0,7239126716.932191
16,27,0,7970820530.75078
16,28,0,8355380879.129548
16,29,0,8283114648.36775
16,30,0,8572359162.856306
16,31,0,8151479004.213335
16,32,0,8209129171.7364855
16,33,0,5751789915.053628
16,34,0,7148145375.785451
16,35,0,9046326059.988565
16,36,0,12045858436.239931
16,37,0,13115773737.566362
16,38,0,14093998843.733381
16,39,0,12896013576.732428
16,40,0,12705357103.00556
16,41,0,12986007425.878052
16,42,0,13147743910.72406
16,43,0,14904517649.847567
16,44,0,16095337093.836601
16,45,0,18737897744.79479
16,46,0,25825524820.806427
16,47,0,31958195182.240604
16,48,0,35895153327.849686
16,49,0,37021512048.815796
16,50,0,40000088346.80412
16,51,0,41953433591.41006
16,52,0,50412754861.0191
16,53,0,55096728047.94079
16,54,0,61448046801.60414
16,55,0,64007750178.5014
16,56,0,69188755511.09114
16,57,0,78757391333.02194
16,58,0,87908262519.91637
16,40,1,4.72945488
16,41,1,4.81983622
16,42,1,5.02284555
16,43,1,5.16911124
16,44,1,5.34493777
16,45,1,5.31436767
16,46,1,5.8734461
16,47,1,5.9970698
16,48,1,6.04985664
16,49,1,6.02780759
16,50,1,6.11675065
16,51,1,5.81170413
16,52,1,5.61369749
16,53,1,5.51936088
16,54,1,5.30316541
16,55,1,4.89013852
16,56,1,4.54957525
16,3,2,0.20648967551622402
16,4,2,0.589887640449438
16,5,2,0.990334780781622
16,6,2,1.1332684824902701
16,7,2,1.304993715004
16,8,2,1.2183428869202702
16,9,2,1.08006912442396
16,10,2,1.0574832594138601
16,11,2,1.22771506422733
16,12,2,1.5418118466899
16,13,2,1.6592780240658598
16,14,2,1.7770025564550498
16,15,2,1.8789025543992401
16,16,2,2.48474297785776
16,17,2,3.7401755405364097
16,18,2,5.19929215471476
16,19,2,5.50160584679969
16,20,2,4.5153198351549895
16,21,2,4.22532483879088
16,22,2,4.57278317930395
16,23,2,4.19523392431061
16,24,2,3.47691247415576
16,25,2,2.3757574555444303
16,26,2,2.50357532007627
16,27,2,3.13374349122125
16,28,2,2.94555339497599
16,29,2,2.74085168629691
16,30,2,2.88821495785942
16,31,2,2.35425808983553
16,32,2,1.9007467624539203
16,33,2,1.8377415951273302
16,34,2,1.64125280758672
16,35,2,1.6467162313649202
16,36,2,1.4179547033567002
16,37,2,1.34063859838611
16,38,2,1.22012251882916
16,39,2,1.1869741480545801
16,40,2,1.31374203224597
16,41,2,1.50475490196078
16,42,2,1.6324078112128702
16,43,2,1.65009984272562
16,44,2,1.6141942369263598
16,45,2,1.6905870137942198
16,46,2,1.45517741016444
16,47,2,1.54791249583401
16,48,2,1.6158502942742399
16,49,2,1.56144803484178
16,50,2,1.55513810010633
16,51,2,1.5414186403650398
16,52,2,1.66647472985024
16,53,2,1.56179431625978
16,54,2,1.3329611536188999
16,55,2,1.32302683238338
16,56,2,1.3231676959981
16,57,2,1.28737427114205
16,58,2,1.22042498645365
17,30,0,28901836158.19209
17,31,0,31995012468.82793
17,32,0,33881392045.454544
17,33,0,30657030223.390274
17,34,0,28607921928.81745
17,35,0,25544128198.995453
17,36,0,27884615384.615383
17,37,0,30698633109.134304
17,38,0,27249786142.00171
17,39,0,35976714100.90556
17,40,0,38270206950.409996
17,41,0,34110064452.15667
17,42,0,20481889763.779526
17,43,0,26265625000.0
17,44,0,33122307692.30769
17,45,0,47334148578.41639
17,46,0,54961936662.606575
17,47,0,67516236337.71583
17,48,0,87140405361.22916
17,49,0,63028320702.0343
17,50,0,74773444900.53679
17,51,0,34699395523.607254
17,52,0,81873662518.8238
17,53,0,65502870173.78312
17,54,0,41142722414.33511
17,55,0,27842131479.872574
17,56,0,26197143268.12428
17,57,0,37881431912.75649
17,58,0,48364208571.42857
17,39,3,2.26416993141174
17,40,1,3.42542057
17,41,1,4.05162821
17,42,1,4.89009927
17,43,1,4.10041168
17,44,1,3.49171287
17,45,1,2.59774676
17,46,1,2.51467609
17,47,1,2.4379137
17,48,1,2.63571721
17,49,1,4.28816055
17,50,1,3.58541106
17,51,1,6.05012753
17,0,2,1.592
17,1,2,1.85507246376812
17,2,2,3.10416666666667
17,3,2,2.40794223826715
17,4,2,1.84375
17,5,2,1.8571428571428599
17,6,2,2.91492329149233
17,7,2,3.36094674556213
17,8,2,2.8559463986599702
17,9,2,3.76288659793814
17,10,2,6.07293127629734
17,11,2,5.32267977873387
17,12,2,3.70967741935484
17,13,2,3.98486197684773
17,14,2,3.2912696368787002
17,15,2,2.25396825396825
17,16,2,1.9686162624821701
17,17,2,2.4639944473364603
17,18,2,3.79922644163151
17,19,2,3.22074942645934
17,20,2,2.92236435818262
17,21,2,1.75511376328302
17,22,2,2.2405257767156
17,37,2,4.078026715668949
17,38,2,5.29744153194161
17,39,2,3.7838602447131997
17,40,2,3.14686367358096
17,41,2,2.4135078584983702
17,42,2,2.06923852022456
17,43,2,2.07204807151526
17,44,2,2.0710744567483697
17,45,2,1.52811115994456
17,46,2,1.12033540648601
17,47,2,0.946677517254647
17,48,2,1.48985108130425
17,52,2,3.74560382719202
17,53,2,7.63928454535536
17,54,2,15.479576301383199
18,40,1,4.44912478
18,41,1,4.82035782
18,42,1,5.07164267
18,43,1,5.8148642
18,44,1,5.9539033
18,45,1,5.83612189
18,46,1,5.65525506
18,47,1,5.76644511
18,48,1,5.40618969
18,49,1,5.7753706
18,50,1,5.75136576
18,51,1,5.52097397
18,52,1,5.66298734
18,53,1,5.81035295
18,54,1,5.53723009
18,55,1,5.65276786
18,56,1,5.46900124
18,0,2,0.6735086593970491
18,1,2,0.651780325890163
18,2,2,0.689655172413793
18,3,2,0.718685831622177
18,4,2,0.677506775067751
18,5,2,0.5912698412698411
18,6,2,0.576379066478076
18,7,2,0.545217107411035
18,8,2,0.548510763786494
18,9,2,0.600160042678047
18,10,2,0.49741165878910604
18,11,2,0.48765558049377705
18,12,2,0.53656808925093
18,13,2,0.54421768707483
18,14,2,0.565744136934534
18,15,2,0.5735842196163979
18,16,2,0.5981035740335521
18,17,2,0.53425620505056
18,18,2,0.504834431419526
18,19,2,0.505297473512632
18,20,2,0.41610738255033597
18,21,2,0.5133010143805761
18,22,2,0.495419417575106
18,23,2,0.522866313988212
18,24,2,0.659819059927896
18,25,2,0.676313139343828
18,26,2,0.634622463096704
18,27,2,0.580341889191456
18,28,2,0.536145374184792
18,29,2,0.517255829376633
18,30,2,0.474701678193781
18,31,2,0.47728862888016405
18,32,2,0.5146143513097999
18,33,2,0.48540118774678304
18,34,2,0.568745229789455
18,35,2,0.494263169291766
18,36,2,0.522312405056151
18,37,2,0.502161462339314
18,38,2,0.493783436782281
18,39,2,0.505339331348712
18,40,2,0.48896405657851905
18,41,2,0.485251890868854
18,42,2,0.46243935029914
18,43,2,0.444972009605326
18,44,2,0.400006006365321
18,45,2,0.412720404783549
18,46,2,0.41855190982629903
18,47,2,0.45405647716336
18,48,2,0.445019334057499
18,49,2,0.539474466704569
18,50,2,0.5574958647858129
18,51,2,0.548195293608094
18,52,2,0.581036957628398
18,53,2,0.614983409113092
18,54,2,0.659120390949835
18,55,2,0.661709561237215
18,56,2,0.5592301906544169
18,57,2,0.502372222667342
18,58,2,0.5388838656804921
18,29,3,2.2820100784301802
18,30,3,2.32498002052307
18,31,3,2.54800009727478
18,32,3,3.00501990318298
18,34,3,3.64708995819092
18,35,3,3.69255995750427
18,38,3,3.36528992652893
18,39,3,3.53536009788513
18,40,3,3.99244
18,41,3,4.24104
18,42,3,4.45496
18,43,3,5.07258
18,44,3,4.72671
18,45,3,4.84569
18,46,3,4.69992
18,47,3,4.69051
18,48,3,4.82007
18,49,3,5.18794
18,50,3,5.15922
18,51,3,5.10565
18,52,3,5.1031
18,53,3,4.69605
18,54,3,5.26062
18,55,3,5.23524
18,56,3,4.91005
18,0,0,13040000000.0
18,1,0,14160000000.000002
18,2,0,15200000000.0
18,3,0,16960000000.0
18,4,0,20080000000.0
18,5,0,21840000000.0
18,6,0,24320000000.0
18,7,0,26560000000.0
18,8,0,29360000000.0
18,9,0,32480000000.0
18,10,0,35520000000.0
18,11,0,39200000000.0
18,12,0,45200000000.0
18,13,0,55280000000.0
18,14,0,72000000000.0
18,15,0,88000000000.0
18,16,0,89025974025.97401
18,17,0,81814159292.0354
18,18,0,102500000000.0
18,19,0,134561403508.77193
18,20,0,205139086956.52173
18,21,0,263959336734.69382
18,22,0,184609157801.41846
18,23,0,156159198584.5129
18,24,0,184261495828.36713
18,25,0,195219789801.47916
18,26,0,134550096436.74403
18,27,0,147540738281.81686
18,28,0,181611549975.804
18,29,0,221400669713.58926
18,30,0,261253582805.9447
18,31,0,313142768453.4853
18,32,0,363157598242.26953
18,33,0,500736065605.3408
18,34,0,527813238126.2777
18,35,0,360073909243.85455
18,36,0,410975595310.15607
18,37,0,500413483109.1748
18,38,0,526502129378.28375
18,39,0,600232874042.9271
18,40,0,707906744574.6437
18,41,0,756706300589.7905
18,42,0,772106378935.377
18,43,0,729336319677.4492
18,44,0,782240601984.7599
18,45,0,877476221382.1012
18,46,0,975387131716.0894
18,47,0,1052696282278.875
18,48,0,1109989063586.6194
18,49,0,900045350649.3506
18,50,0,1057801295584.0457
18,51,0,1180489601957.612
18,52,0,1201089987015.4524
18,53,0,1274443084716.5676
18,54,0,1314563967425.2397
18,55,0,1170564619927.6895
18,56,0,1077903618176.0708
18,57,0,1157736189998.1506
18,58,0,1220699479845.9802
19,28,0,554713455149.5016
19,29,0,506500173960.2692
19,30,0,516814274021.9559
19,31,0,517962962962.963
19,32,0,460290556900.7264
19,33,0,435083713850.83716
19,34,0,395077301248.4637
19,35,0,395537185734.8544
19,36,0,391724890744.49817
19,37,0,404928954191.87555
19,38,0,270955486862.44205
19,39,0,195907128350.9342
19,40,0,259710142196.94278
19,41,0,306602070620.5005
19,42,0,345470494417.8628
19,43,0,430347770731.78687
19,44,0,591016690742.7976
19,45,0,764017107992.3916
19,46,0,989930542278.6952
19,47,0,1299705764823.6177
19,48,0,1660846387624.7842
19,49,0,1222644282201.8625
19,50,0,1524917468442.0066
19,51,0,2051661732059.7776
19,52,0,2210256976945.3755
19,53,0,2297128039058.2056
19,54,0,2059984158438.4624
19,55,0,1363594369577.8247
19,56,0,1282723881134.0107
19,57,0,1578624060588.2563
19,58,0,1657554647149.8735
19,40,3,2.93979
19,41,3,3.10602
19,42,3,3.83502
19,43,3,3.67854
19,44,3,3.54787
19,45,3,3.77193
19,46,3,3.86626
19,48,3,4.10175
19,52,3,3.78973
19,53,3,3.75621
19,54,3,4.00528
19,55,3,3.8334
19,56,3,3.74321
19,40,1,5.00587306
19,41,1,5.22819323
19,42,1,5.50623013
19,43,1,5.1492552
19,44,1,4.74706889
19,45,1,4.75843713
19,46,1,4.7532208
19,47,1,4.73465554
19,48,1,4.8899331
19,49,1,5.62815043
19,50,1,4.95722385
19,51,1,4.78151205
19,52,1,4.93199479
19,53,1,5.07075241
19,54,1,5.17099307
19,55,1,5.27700319
19,56,1,5.27112755
19,32,2,4.4270323212536695
19,33,2,4.181324647122691
19,34,2,4.5237006553879
19,35,2,3.7844299674267097
19,36,2,3.7565588208028204
19,37,2,4.03980929678188
19,38,2,2.7326490886568697
19,39,2,3.07328792235108
19,40,2,3.30702983667541
19,41,2,3.5463192290881804
19,42,2,3.75627739108018
19,43,2,3.6708380896010397
19,44,2,3.3003536466048295
19,45,2,3.3301031922407702
19,46,2,3.24525437911028
19,47,2,3.1174873330907302
19,48,2,3.14841162292025
19,49,2,3.92273249441802
19,50,2,3.5838590581770897
19,51,2,3.42344793265044
19,52,2,3.68596867256715
19,53,2,3.8462327320162104
19,54,2,4.10418221281141
19,55,2,4.86275810199369
19,56,2,5.4524065102010795
19,57,2,4.23340736959348
19,58,2,3.92951108949691
20,21,3,3.89024996757507
20,22,3,4.14254999160767
20,23,3,5.97797012329102
20,24,3,6.10957002639771
20,26,3,6.25535011291504
20,31,3,5.77945995330811
20,32,3,5.14462995529175
20,33,3,5.99928998947144
20,34,3,6.34382009506226
20,35,3,5.69247007369995
20,36,3,4.94374990463257
20,37,3,4.37707996368408
20,38,3,8.28131008148193
20,39,3,7.07226991653442
20,40,3,5.90982
20,41,3,7.71887
20,42,3,7.63689
20,43,3,7.10509
20,44,3,6.27747
20,45,3,5.43092
20,46,3,5.89117
20,48,3,5.13781
20,8,0,4187777711.111111
20,9,0,4485777644.444445
20,10,0,5377333333.333333
20,11,0,7184853347.597397
20,12,0,9664157498.552402
20,13,0,14947391140.128422
20,14,0,45412957746.47887
20,15,0,46773368205.59473
20,16,0,64005665722.3796
20,17,0,74188249978.724
20,18,0,80265619484.64525
20,19,0,111859676267.55534
20,20,0,164541738058.73688
20,21,0,184291796008.8692
20,22,0,153239017560.2357
20,23,0,129171635311.14326
20,24,0,119624858115.77753
20,25,0,103897846493.64992
20,26,0,86961922765.32541
20,27,0,85695861148.1976
20,28,0,88256074766.35513
20,29,0,95344459279.0387
20,30,0,117630271802.40321
20,31,0,132223268491.32176
20,32,0,137087876662.21628
20,33,0,132967901415.2203
20,34,0,135174886488.65154
20,35,0,143343036341.78906
20,36,0,158662398744.99332
20,37,0,165963557409.87982
20,38,0,146775498080.0
20,39,0,161716960000.0
20,40,0,189514926213.33334
20,41,0,184137469733.33334
20,42,0,189605920240.0
20,43,0,215807655253.33334
20,44,0,258742133333.33334
20,45,0,328459608764.1109
20,46,0,376900133511.34845
20,47,0,415964509673.11536
20,48,0,519796800000.0
20,49,0,429097866666.6667
20,50,0,528207200000.0
20,51,0,671238840106.6666
20,52,0,735974843360.0
20,53,0,746647127413.3334
20,54,0,756350347333.3335
20,55,0,654269902880.0
20,56,0,644935541440.0
20,57,0,688586133333.3334
20,58,0,786521831571.9573
20,40,1,4.21159423
20,41,1,4.46173586
20,42,1,4.24937625
20,43,1,3.97909744
20,44,1,3.5840059
20,45,1,3.41867009
20,46,1,3.61922251
20,47,1,3.56229396
20,48,1,2.97100713
20,49,1,4.29042761
20,50,1,3.65752606
20,51,1,3.71178311
20,52,1,4.01962965
20,53,1,4.46568786
20,54,1,5.22794726
20,55,1,5.99834034
20,56,1,5.74181331
20,3,2,5.90269771731612
20,4,2,5.966305397574851
20,5,2,7.69008939728924
20,6,2,11.3242315101767
20,7,2,11.511831393137
20,8,2,8.08745489280408
20,9,2,9.5705156784069
20,10,2,9.40352743064788
20,11,2,8.640194117454179
20,12,2,10.0815515709133
20,13,2,10.8404475911154
20,17,2,15.648818396759602
20,18,2,16.7365737918065
20,19,2,15.768811806034599
20,20,2,12.613359238789402
20,21,2,13.2652388797364
20,22,2,17.720246395916
20,23,2,16.9729273217747
20,24,2,19.0043483638924
20,25,2,16.9952008673515
20,27,2,16.896414193661
20,28,2,15.1518818830933
20,29,2,13.390316581901299
20,30,2,14.0242926458954
